year,state,type,energySrc,amount,region
1993,GA,Total Electric Power Industry,Pumped Storage,344444,SouthEast
1993,GA,Total Electric Power Industry,Wood and Wood Derived Fuels,3213037,SouthEast
1993,GA,"Electric Generators, Independent Power Producers",Total,10654,SouthEast
1993,GA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,6371,SouthEast
1993,GA,"Electric Generators, Independent Power Producers",Natural Gas,0,SouthEast
1993,GA,"Electric Generators, Independent Power Producers",Other Biomass,4229,SouthEast
1993,GA,"Electric Generators, Independent Power Producers",Petroleum,54,SouthEast
1993,GA,"Electric Generators, Electric Utilities",Total,95737505,SouthEast
1993,GA,"Electric Generators, Electric Utilities",Coal,63295811,SouthEast
1993,GA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,4408207,SouthEast
1993,GA,"Electric Generators, Electric Utilities",Natural Gas,218218,SouthEast
1993,GA,"Electric Generators, Electric Utilities",Nuclear,27233352,SouthEast
1993,GA,"Electric Generators, Electric Utilities",Petroleum,237473,SouthEast
1993,GA,"Electric Generators, Electric Utilities",Pumped Storage,344444,SouthEast
1993,GA,"Combined Heat and Power, Industrial Power",Total,5674929,SouthEast
1993,GA,"Combined Heat and Power, Industrial Power",Coal,956755,SouthEast
1993,GA,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,42073,SouthEast
1993,GA,"Combined Heat and Power, Industrial Power",Natural Gas,477922,SouthEast
1993,GA,"Combined Heat and Power, Industrial Power",Other Biomass,109165,SouthEast
1993,GA,"Combined Heat and Power, Industrial Power",Petroleum,875977,SouthEast
1993,GA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,3213037,SouthEast
1993,GA,"Combined Heat and Power, Commercial Power",Total,24483,SouthEast
1993,GA,"Combined Heat and Power, Commercial Power",Natural Gas,74,SouthEast
1993,GA,"Combined Heat and Power, Commercial Power",Petroleum,24409,SouthEast
1994,GA,Total Electric Power Industry,Total,104356409,SouthEast
1994,GA,Total Electric Power Industry,Coal,65698752,SouthEast
1994,GA,Total Electric Power Industry,Hydroelectric Conventional,4331435,SouthEast
1994,GA,Total Electric Power Industry,Natural Gas,633951,SouthEast
1994,GA,Total Electric Power Industry,Nuclear,28927090,SouthEast
1994,GA,Total Electric Power Industry,Other Biomass,58571,SouthEast
1994,GA,Total Electric Power Industry,Petroleum,998279,SouthEast
1994,GA,Total Electric Power Industry,Pumped Storage,578456,SouthEast
1994,GA,Total Electric Power Industry,Wood and Wood Derived Fuels,3129875,SouthEast
1994,GA,"Electric Generators, Independent Power Producers",Total,53284,SouthEast
1994,GA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,12590,SouthEast
1994,GA,"Electric Generators, Independent Power Producers",Natural Gas,27140,SouthEast
1994,GA,"Electric Generators, Independent Power Producers",Other Biomass,13353,SouthEast
1994,GA,"Electric Generators, Independent Power Producers",Petroleum,201,SouthEast
1994,GA,"Electric Generators, Electric Utilities",Total,98752712,SouthEast
1994,GA,"Electric Generators, Electric Utilities",Coal,64727519,SouthEast
1994,GA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,4278558,SouthEast
1994,GA,"Electric Generators, Electric Utilities",Natural Gas,79854,SouthEast
1994,GA,"Electric Generators, Electric Utilities",Nuclear,28927090,SouthEast
1994,GA,"Electric Generators, Electric Utilities",Petroleum,161235,SouthEast
1994,GA,"Electric Generators, Electric Utilities",Pumped Storage,578456,SouthEast
1994,GA,"Combined Heat and Power, Industrial Power",Total,5546776,SouthEast
1994,GA,"Combined Heat and Power, Industrial Power",Coal,971233,SouthEast
1994,GA,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,40287,SouthEast
1994,GA,"Combined Heat and Power, Industrial Power",Natural Gas,526883,SouthEast
1994,GA,"Combined Heat and Power, Industrial Power",Other Biomass,45218,SouthEast
1994,GA,"Combined Heat and Power, Industrial Power",Petroleum,833280,SouthEast
1994,GA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,3129875,SouthEast
1994,GA,"Combined Heat and Power, Commercial Power",Total,3637,SouthEast
1994,GA,"Combined Heat and Power, Commercial Power",Natural Gas,74,SouthEast
1994,GA,"Combined Heat and Power, Commercial Power",Petroleum,3563,SouthEast
1995,GA,Total Electric Power Industry,Total,107878596,SouthEast
1995,GA,Total Electric Power Industry,Coal,66942360,SouthEast
1995,GA,Total Electric Power Industry,Hydroelectric Conventional,4196741,SouthEast
1995,GA,Total Electric Power Industry,Natural Gas,1459884,SouthEast
1995,GA,Total Electric Power Industry,Nuclear,30660626,SouthEast
1995,GA,Total Electric Power Industry,Other Biomass,68194,SouthEast
1995,GA,Total Electric Power Industry,Petroleum,849860,SouthEast
1995,GA,Total Electric Power Industry,Pumped Storage,537462,SouthEast
1995,GA,Total Electric Power Industry,Wood and Wood Derived Fuels,3163469,SouthEast
1995,GA,"Electric Generators, Independent Power Producers",Total,315992,SouthEast
1995,GA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,9908,SouthEast
1995,GA,"Electric Generators, Independent Power Producers",Natural Gas,286873,SouthEast
1995,GA,"Electric Generators, Independent Power Producers",Other Biomass,18733,SouthEast
1995,GA,"Electric Generators, Independent Power Producers",Petroleum,478,SouthEast
1995,GA,"Electric Generators, Electric Utilities",Total,102015724,SouthEast
1995,GA,"Electric Generators, Electric Utilities",Coal,65880095,SouthEast
1995,GA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,4146208,SouthEast
1995,GA,"Electric Generators, Electric Utilities",Natural Gas,572818,SouthEast
1995,GA,"Electric Generators, Electric Utilities",Nuclear,30660626,SouthEast
1995,GA,"Electric Generators, Electric Utilities",Petroleum,218515,SouthEast
1995,GA,"Electric Generators, Electric Utilities",Pumped Storage,537462,SouthEast
1995,GA,"Combined Heat and Power, Industrial Power",Total,5532584,SouthEast
1995,GA,"Combined Heat and Power, Industrial Power",Coal,1062265,SouthEast
1995,GA,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,40625,SouthEast
1995,GA,"Combined Heat and Power, Industrial Power",Natural Gas,600193,SouthEast
1995,GA,"Combined Heat and Power, Industrial Power",Other Biomass,49461,SouthEast
1995,GA,"Combined Heat and Power, Industrial Power",Petroleum,616571,SouthEast
1995,GA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,3163469,SouthEast
1995,GA,"Combined Heat and Power, Commercial Power",Total,14296,SouthEast
1995,GA,"Combined Heat and Power, Commercial Power",Petroleum,14296,SouthEast
1996,GA,Total Electric Power Industry,Total,104320041,SouthEast
1996,GA,Total Electric Power Industry,Coal,64235966,SouthEast
1996,GA,Total Electric Power Industry,Hydroelectric Conventional,4678960,SouthEast
1996,GA,Total Electric Power Industry,Natural Gas,1018978,SouthEast
1996,GA,Total Electric Power Industry,Nuclear,29925001,SouthEast
1996,GA,Total Electric Power Industry,Other Biomass,101771,SouthEast
1996,GA,Total Electric Power Industry,Other Gases,124,SouthEast
1996,GA,Total Electric Power Industry,Petroleum,1025888,SouthEast
1996,GA,Total Electric Power Industry,Pumped Storage,310102,SouthEast
1996,GA,Total Electric Power Industry,Wood and Wood Derived Fuels,3023251,SouthEast
1996,GA,"Electric Generators, Independent Power Producers",Total,123790,SouthEast
1996,GA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,11641,SouthEast
1996,GA,"Electric Generators, Independent Power Producers",Natural Gas,91787,SouthEast
1996,GA,"Electric Generators, Independent Power Producers",Other Biomass,18521,SouthEast
1996,GA,"Electric Generators, Independent Power Producers",Petroleum,1841,SouthEast
1996,GA,"Electric Generators, Electric Utilities",Total,98729242,SouthEast
1996,GA,"Electric Generators, Electric Utilities",Coal,63230856,SouthEast
1996,GA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,4626275,SouthEast
1996,GA,"Electric Generators, Electric Utilities",Natural Gas,344990,SouthEast
1996,GA,"Electric Generators, Electric Utilities",Nuclear,29925001,SouthEast
1996,GA,"Electric Generators, Electric Utilities",Petroleum,292018,SouthEast
1996,GA,"Electric Generators, Electric Utilities",Pumped Storage,310102,SouthEast
1996,GA,"Combined Heat and Power, Industrial Power",Total,5460361,SouthEast
1996,GA,"Combined Heat and Power, Industrial Power",Coal,1005110,SouthEast
1996,GA,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,41044,SouthEast
1996,GA,"Combined Heat and Power, Industrial Power",Natural Gas,582201,SouthEast
1996,GA,"Combined Heat and Power, Industrial Power",Other Biomass,83250,SouthEast
1996,GA,"Combined Heat and Power, Industrial Power",Other Gases,124,SouthEast
1996,GA,"Combined Heat and Power, Industrial Power",Petroleum,725381,SouthEast
1996,GA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,3023251,SouthEast
1996,GA,"Combined Heat and Power, Commercial Power",Total,6648,SouthEast
1996,GA,"Combined Heat and Power, Commercial Power",Petroleum,6648,SouthEast
1997,GA,Total Electric Power Industry,Total,107625958,SouthEast
1997,GA,Total Electric Power Industry,Coal,67175571,SouthEast
1997,GA,Total Electric Power Industry,Hydroelectric Conventional,4279689,SouthEast
1997,GA,Total Electric Power Industry,Natural Gas,1216108,SouthEast
1997,GA,Total Electric Power Industry,Nuclear,30414494,SouthEast
1997,GA,Total Electric Power Industry,Other,4194,SouthEast
1997,GA,Total Electric Power Industry,Other Biomass,61481,SouthEast
1997,GA,Total Electric Power Industry,Petroleum,931168,SouthEast
1997,GA,Total Electric Power Industry,Pumped Storage,189519,SouthEast
1997,GA,Total Electric Power Industry,Wood and Wood Derived Fuels,3353734,SouthEast
1997,GA,"Electric Generators, Independent Power Producers",Total,218644,SouthEast
1997,GA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,11120,SouthEast
1997,GA,"Electric Generators, Independent Power Producers",Natural Gas,187717,SouthEast
1997,GA,"Electric Generators, Independent Power Producers",Other Biomass,18166,SouthEast
1997,GA,"Electric Generators, Independent Power Producers",Petroleum,1641,SouthEast
1997,GA,"Electric Generators, Electric Utilities",Total,101780433,SouthEast
1997,GA,"Electric Generators, Electric Utilities",Coal,66179551,SouthEast
1997,GA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,4228269,SouthEast
1997,GA,"Electric Generators, Electric Utilities",Natural Gas,567727,SouthEast
1997,GA,"Electric Generators, Electric Utilities",Nuclear,30414494,SouthEast
1997,GA,"Electric Generators, Electric Utilities",Petroleum,200873,SouthEast
1997,GA,"Electric Generators, Electric Utilities",Pumped Storage,189519,SouthEast
1997,GA,"Combined Heat and Power, Industrial Power",Total,5052565,SouthEast
1997,GA,"Combined Heat and Power, Industrial Power",Coal,737490,SouthEast
1997,GA,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,40300,SouthEast
1997,GA,"Combined Heat and Power, Industrial Power",Natural Gas,253504,SouthEast
1997,GA,"Combined Heat and Power, Industrial Power",Other,4194,SouthEast
1997,GA,"Combined Heat and Power, Industrial Power",Other Biomass,36092,SouthEast
1997,GA,"Combined Heat and Power, Industrial Power",Petroleum,703001,SouthEast
1997,GA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,3277984,SouthEast
1997,GA,"Combined Heat and Power, Electric Power",Total,568074,SouthEast
1997,GA,"Combined Heat and Power, Electric Power",Coal,258530,SouthEast
1997,GA,"Combined Heat and Power, Electric Power",Natural Gas,207160,SouthEast
1997,GA,"Combined Heat and Power, Electric Power",Other Biomass,7223,SouthEast
1997,GA,"Combined Heat and Power, Electric Power",Petroleum,19411,SouthEast
1997,GA,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,75750,SouthEast
1997,GA,"Combined Heat and Power, Commercial Power",Total,6242,SouthEast
1997,GA,"Combined Heat and Power, Commercial Power",Petroleum,6242,SouthEast
1998,GA,Total Electric Power Industry,Total,115323706,SouthEast
1998,GA,Total Electric Power Industry,Coal,70878052,SouthEast
1998,GA,Total Electric Power Industry,Hydroelectric Conventional,5234521,SouthEast
1998,GA,Total Electric Power Industry,Natural Gas,3293140,SouthEast
1998,GA,Total Electric Power Industry,Nuclear,31380401,SouthEast
1998,GA,Total Electric Power Industry,Other,6681,SouthEast
1998,GA,Total Electric Power Industry,Other Biomass,54348,SouthEast
1998,GA,Total Electric Power Industry,Petroleum,1571191,SouthEast
1998,GA,Total Electric Power Industry,Pumped Storage,172698,SouthEast
1998,GA,Total Electric Power Industry,Wood and Wood Derived Fuels,3078070,SouthEast
1998,GA,"Electric Generators, Independent Power Producers",Total,406684,SouthEast
1998,GA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,10234,SouthEast
1998,GA,"Electric Generators, Independent Power Producers",Natural Gas,372483,SouthEast
1998,GA,"Electric Generators, Independent Power Producers",Other Biomass,18923,SouthEast
1998,GA,"Electric Generators, Independent Power Producers",Petroleum,5044,SouthEast
1998,GA,"Electric Generators, Electric Utilities",Total,108716930,SouthEast
1998,GA,"Electric Generators, Electric Utilities",Coal,69871150,SouthEast
1998,GA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,5198370,SouthEast
1998,GA,"Electric Generators, Electric Utilities",Natural Gas,1768783,SouthEast
1998,GA,"Electric Generators, Electric Utilities",Nuclear,31380401,SouthEast
1998,GA,"Electric Generators, Electric Utilities",Petroleum,670924,SouthEast
1998,GA,"Electric Generators, Electric Utilities",Pumped Storage,172698,SouthEast
1998,GA,"Combined Heat and Power, Industrial Power",Total,5390500,SouthEast
1998,GA,"Combined Heat and Power, Industrial Power",Coal,1006902,SouthEast
1998,GA,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,25917,SouthEast
1998,GA,"Combined Heat and Power, Industrial Power",Natural Gas,389114,SouthEast
1998,GA,"Combined Heat and Power, Industrial Power",Other,6681,SouthEast
1998,GA,"Combined Heat and Power, Industrial Power",Other Biomass,35425,SouthEast
1998,GA,"Combined Heat and Power, Industrial Power",Petroleum,848391,SouthEast
1998,GA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,3078070,SouthEast
1998,GA,"Combined Heat and Power, Electric Power",Total,791806,SouthEast
1998,GA,"Combined Heat and Power, Electric Power",Natural Gas,762760,SouthEast
1998,GA,"Combined Heat and Power, Electric Power",Petroleum,29046,SouthEast
1998,GA,"Combined Heat and Power, Commercial Power",Total,17786,SouthEast
1998,GA,"Combined Heat and Power, Commercial Power",Petroleum,17786,SouthEast
1999,GA,Total Electric Power Industry,Total,117338745,SouthEast
1999,GA,Total Electric Power Industry,Coal,75144659,SouthEast
1999,GA,Total Electric Power Industry,Hydroelectric Conventional,2751174,SouthEast
1999,GA,Total Electric Power Industry,Natural Gas,3228769,SouthEast
1999,GA,Total Electric Power Industry,Nuclear,31478122,SouthEast
1999,GA,Total Electric Power Industry,Other,9069,SouthEast
1999,GA,Total Electric Power Industry,Other Biomass,47112,SouthEast
1999,GA,Total Electric Power Industry,Petroleum,1562467,SouthEast
1999,GA,Total Electric Power Industry,Pumped Storage,48086,SouthEast
